,player.id,player.name,offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,fixture
19,302,Roberto Firmino,1.0,12.0,9,F,7.2,False,True,1.0,1.0,1.0,0,,,10.0,,7,1.0,,,7.0,2.0,,,1.0,1.0,,0,0,,,0,0,,868241
0,280,Alisson,0.0,90.0,1,G,6.7,False,False,,,,2,,3.0,29.0,,23,,,,2.0,2.0,,,,1.0,,0,0,,,0,0,0.0,868263
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.7,False,False,,,,0,1.0,,61.0,4.0,45,1.0,,1.0,8.0,2.0,2.0,,1.0,1.0,1.0,0,0,,,0,0,,868263
2,1145,Ibrahima Konaté,0.0,90.0,5,D,7.3,False,False,,,,0,,,94.0,1.0,82,2.0,,2.0,17.0,11.0,2.0,2.0,,,3.0,0,0,,,0,0,,868263
3,290,Virgil van Dijk,0.0,90.0,4,D,6.9,False,False,1.0,1.0,,0,,,93.0,1.0,90,,,1.0,7.0,4.0,,,,,,0,0,,,0,0,,868263
4,289,Andrew Robertson,0.0,90.0,26,D,7.3,False,False,,,,0,1.0,,97.0,5.0,85,2.0,,,8.0,5.0,3.0,1.0,1.0,,,0,0,,,0,0,,868263
5,292,Jordan Henderson,1.0,90.0,14,M,7.2,True,False,1.0,,,0,,,54.0,1.0,48,3.0,,,5.0,4.0,2.0,1.0,,,,0,0,,,0,0,,868263
6,299,Fabinho,0.0,60.0,3,M,7.5,False,False,1.0,,,0,1.0,,37.0,1.0,34,2.0,,,7.0,5.0,,,,2.0,,0,0,,,0,0,,868263
7,293,Curtis Jones,0.0,81.0,17,M,6.9,False,False,,,,0,,,38.0,,36,3.0,,,7.0,6.0,,,,2.0,,0,0,,,0,0,,868263
8,306,Mohamed Salah,1.0,90.0,11,F,7.7,False,False,2.0,1.0,1.0,0,,,49.0,2.0,42,,,,6.0,3.0,2.0,1.0,,2.0,1.0,0,0,,,0,0,,868263
9,247,Cody Gakpo,0.0,60.0,18,F,6.9,False,False,3.0,1.0,,0,,,21.0,,17,,,,3.0,2.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,868263
10,2678,Diogo Jota,0.0,81.0,20,F,7.7,False,False,4.0,3.0,2.0,0,,,27.0,,25,1.0,,,10.0,3.0,1.0,,,1.0,2.0,0,0,,,0,0,,868263
11,507,Thiago Alcântara,0.0,30.0,6,M,6.3,False,True,,,,0,,,32.0,,28,,,1.0,1.0,,,,,,,0,0,,,0,0,,868263
12,51617,Darwin Núñez,0.0,30.0,27,F,6.2,False,True,1.0,,,0,,,7.0,,5,,,,7.0,3.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,,868263
13,296,James Milner,0.0,9.0,7,M,6.3,False,True,,,,0,,,6.0,,5,,,,1.0,,,,,,,0,0,,,0,0,,868263
14,2489,Luis Díaz,0.0,9.0,23,F,6.7,False,True,,,,0,,,5.0,,5,,,,4.0,3.0,2.0,1.0,,2.0,,0,0,,,0,0,,868263
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868263
16,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868263
17,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868263
18,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868263
19,19035,Harvey Elliott,0.0,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868263
0,280,Alisson,0.0,90.0,1,G,6.2,False,False,,,,3,,3.0,43.0,,32,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,868283
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,6.6,False,False,,,,0,1.0,,85.0,2.0,71,,,,3.0,1.0,1.0,,1.0,,,0,0,,,0,0,,868283
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.9,False,False,,,,0,,,68.0,,59,4.0,,1.0,13.0,11.0,,,,,2.0,1,0,,,0,0,,868283
3,290,Virgil van Dijk,0.0,90.0,4,D,7.2,True,False,1.0,,,0,,,106.0,,99,,1.0,,6.0,5.0,,,1.0,,,0,0,,,0,0,,868283
4,289,Andrew Robertson,0.0,90.0,26,D,6.5,False,False,,,,0,,,107.0,2.0,95,2.0,,,5.0,3.0,3.0,1.0,,,,0,0,,,0,0,,868283
5,19035,Harvey Elliott,0.0,63.0,19,M,6.5,False,False,1.0,,,0,,,39.0,1.0,35,,,,8.0,2.0,1.0,,1.0,1.0,1.0,0,0,,,0,0,,868283
6,299,Fabinho,0.0,90.0,3,M,6.7,False,False,,,,0,,,78.0,1.0,75,1.0,,,5.0,3.0,,,1.0,,1.0,0,0,,,0,0,,868283
7,293,Curtis Jones,0.0,86.0,17,M,7.2,False,False,1.0,1.0,1.0,0,,,64.0,1.0,59,1.0,,,4.0,2.0,,,,1.0,1.0,0,0,,,0,0,,868283
8,306,Mohamed Salah,0.0,90.0,11,F,7.3,False,False,2.0,1.0,1.0,0,,,39.0,,36,2.0,,,21.0,8.0,8.0,3.0,1.0,3.0,3.0,0,0,,,1,0,,868283
9,247,Cody Gakpo,0.0,73.0,18,F,7.3,False,False,,,,0,1.0,,22.0,1.0,19,2.0,,,9.0,4.0,4.0,1.0,,1.0,1.0,0,0,1.0,,0,0,,868283
10,2489,Luis Díaz,0.0,63.0,23,F,7.5,False,False,1.0,1.0,1.0,0,,,36.0,1.0,32,1.0,,,11.0,6.0,8.0,5.0,1.0,,,0,0,,,0,0,,868283
11,292,Jordan Henderson,0.0,27.0,14,M,6.6,False,True,,,,0,,,17.0,1.0,14,2.0,,,5.0,3.0,2.0,1.0,1.0,,,0,0,,,0,0,,868283
12,2678,Diogo Jota,0.0,27.0,20,F,7.2,False,True,2.0,1.0,1.0,0,,,11.0,,9,,,,5.0,1.0,,,1.0,,2.0,1,0,,,0,0,,868283
13,51617,Darwin Núñez,0.0,17.0,27,F,6.2,False,True,,,,0,,,6.0,,2,1.0,,,8.0,3.0,1.0,,1.0,,,0,0,,,0,0,,868283
14,296,James Milner,0.0,12.0,7,M,6.2,False,True,,,,0,,,3.0,,2,,,,1.0,,,,,,1.0,1,0,,,0,0,,868283
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868283
16,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868283
17,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868283
18,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868283
19,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868283
0,280,Alisson,0.0,90.0,1,G,7.3,False,False,,,,0,,2.0,25.0,,12,,,,3.0,3.0,1.0,1.0,,,,1,0,,,0,0,0.0,868289
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.7,False,False,2.0,1.0,,0,,,51.0,1.0,41,1.0,,,10.0,5.0,4.0,3.0,2.0,,,0,0,,,0,0,,868289
2,1145,Ibrahima Konaté,0.0,90.0,5,D,7,False,False,1.0,1.0,,0,,,30.0,,24,1.0,,1.0,11.0,6.0,,,,2.0,4.0,1,0,,,0,0,,868289
3,290,Virgil van Dijk,0.0,90.0,4,D,7.6,True,False,1.0,,,0,1.0,,46.0,1.0,42,,1.0,1.0,5.0,2.0,,,,,2.0,1,0,,,0,0,,868289
4,289,Andrew Robertson,0.0,82.0,26,D,6.9,False,False,,,,0,,,39.0,,34,1.0,,,3.0,1.0,,,,,2.0,0,0,,,0,0,,868289
5,247,Cody Gakpo,0.0,90.0,18,M,5.9,False,False,1.0,,,0,,,20.0,,16,2.0,,,13.0,5.0,2.0,2.0,1.0,1.0,3.0,0,0,,,0,0,,868289
6,299,Fabinho,0.0,90.0,3,M,7.3,False,False,,,,0,,,37.0,1.0,34,2.0,,1.0,11.0,7.0,,,1.0,2.0,3.0,1,0,,,0,0,,868289
7,293,Curtis Jones,0.0,82.0,17,M,6.6,False,False,1.0,1.0,,0,,,31.0,,28,2.0,,,6.0,3.0,1.0,,1.0,1.0,,0,0,,,0,0,,868289
8,306,Mohamed Salah,0.0,90.0,11,F,7.9,False,False,3.0,2.0,1.0,0,,,41.0,3.0,32,,,1.0,11.0,3.0,3.0,2.0,1.0,,1.0,0,0,,,0,0,,868289
9,2678,Diogo Jota,0.0,73.0,20,F,6.7,False,False,1.0,,,0,,,18.0,3.0,13,,,,8.0,1.0,1.0,,1.0,1.0,1.0,0,0,,,0,0,,868289
10,51617,Darwin Núñez,1.0,65.0,27,F,6.2,False,False,1.0,,,0,,,11.0,1.0,9,,,,6.0,1.0,,,1.0,,1.0,0,0,,,0,0,,868289
11,2489,Luis Díaz,0.0,25.0,23,F,6.7,False,True,,,,0,,,10.0,,7,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,868289
12,292,Jordan Henderson,0.0,17.0,14,M,6.3,False,True,,,,0,,,12.0,1.0,9,,,,1.0,,,,,,1.0,0,0,,,0,0,,868289
13,1600,Konstantinos Tsimikas,0.0,8.0,21,D,6.7,False,True,,,,0,,,4.0,,4,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,868289
14,296,James Milner,0.0,8.0,7,M,6.3,False,True,,,,0,,,3.0,,3,,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,868289
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
16,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
17,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
18,19035,Harvey Elliott,0.0,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
19,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868289
0,280,Alisson,0.0,90.0,1,G,6.9,False,False,,,,1,,2.0,18.0,,17,,,,,,,,,,,0,0,,,0,0,0.0,868309
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7,False,False,1.0,1.0,,0,,,63.0,2.0,45,,,1.0,8.0,4.0,3.0,3.0,2.0,,1.0,1,0,,,0,0,,868309
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.3,False,False,,,,0,,,53.0,,45,3.0,,2.0,6.0,5.0,,,,1.0,1.0,1,0,,1.0,0,0,,868309
3,290,Virgil van Dijk,1.0,90.0,4,D,7.2,False,False,,,,0,,,87.0,1.0,82,,,2.0,10.0,7.0,,,1.0,,,0,0,,,0,0,,868309
4,289,Andrew Robertson,0.0,72.0,26,D,6.7,False,False,,,,0,,,47.0,1.0,39,1.0,,,4.0,2.0,1.0,,1.0,,,0,0,,,0,0,,868309
5,293,Curtis Jones,0.0,63.0,17,M,6.7,False,False,,,,0,,,29.0,,25,4.0,1.0,,14.0,6.0,4.0,2.0,2.0,,2.0,0,0,,,0,0,,868309
6,299,Fabinho,0.0,81.0,3,M,6.9,False,False,,,,0,,,45.0,1.0,38,2.0,,2.0,9.0,3.0,,,,,6.0,1,0,,,0,0,,868309
7,292,Jordan Henderson,0.0,72.0,14,M,6.5,True,False,,,,0,,,32.0,1.0,28,1.0,,,6.0,1.0,,,2.0,,1.0,0,0,,,0,0,,868309
8,306,Mohamed Salah,1.0,90.0,11,F,6.3,False,False,1.0,1.0,,0,1.0,,28.0,1.0,20,,,,15.0,3.0,8.0,2.0,1.0,1.0,,0,0,,,0,0,,868309
9,247,Cody Gakpo,0.0,90.0,18,F,7.2,False,False,1.0,1.0,,0,,,25.0,2.0,21,1.0,,,21.0,10.0,4.0,3.0,1.0,5.0,3.0,0,0,,,0,0,,868309
10,2489,Luis Díaz,1.0,72.0,23,F,6.7,False,False,1.0,,,0,,,19.0,,17,1.0,,1.0,13.0,7.0,5.0,1.0,,4.0,1.0,0,0,,,0,0,,868309
11,2678,Diogo Jota,0.0,27.0,20,F,6.5,False,True,,,,0,,,14.0,,10,,,,2.0,,1.0,,1.0,,,0,0,,,0,0,,868309
12,1600,Konstantinos Tsimikas,0.0,18.0,21,D,6.9,False,True,,,,0,,,17.0,,15,1.0,,,3.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,868309
13,296,James Milner,0.0,18.0,7,M,7,False,True,,,,0,,,18.0,,14,2.0,,,4.0,3.0,,,,1.0,,0,0,,,0,0,,868309
14,302,Roberto Firmino,1.0,18.0,9,F,7.3,False,True,1.0,1.0,1.0,0,,,4.0,,4,,,,,,,,,,,0,0,,,0,0,,868309
15,19035,Harvey Elliott,0.0,9.0,19,M,6.9,False,True,1.0,1.0,,0,,,11.0,,10,2.0,,,4.0,2.0,,,,,1.0,0,0,,,0,0,,868309
16,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
17,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
18,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
19,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868309
0,280,Alisson,0.0,90.0,1,G,6.2,False,False,,,,2,,1.0,29.0,,22,,,,,,,,,,,0,0,,,0,0,0.0,867947
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,6.9,False,False,,,,0,,,61.0,1.0,36,2.0,,1.0,5.0,2.0,,,,,2.0,0,0,,,0,0,,867947
2,286,Joël Matip,0.0,90.0,32,D,6.6,False,False,,,,0,,,93.0,,79,3.0,1.0,2.0,13.0,5.0,3.0,1.0,1.0,1.0,,0,0,,,0,0,,867947
3,290,Virgil van Dijk,0.0,90.0,4,M,6.5,False,False,,,,0,,,95.0,,79,2.0,,,7.0,5.0,,,1.0,,1.0,0,0,,1.0,0,0,,867947
4,289,Andrew Robertson,1.0,90.0,26,D,6.5,False,False,,,,0,,,58.0,,43,2.0,1.0,,14.0,6.0,3.0,,,1.0,2.0,0,0,,,0,0,,867947
5,292,Jordan Henderson,0.0,90.0,14,M,7.2,True,False,1.0,,,0,,,63.0,2.0,45,,,1.0,1.0,,,,,,1.0,0,0,,,0,0,,867947
6,299,Fabinho,0.0,59.0,3,D,6.9,False,False,,,,0,,,36.0,,29,1.0,1.0,1.0,3.0,2.0,,,,1.0,,0,0,,,0,0,,867947
7,507,Thiago Alcântara,0.0,51.0,6,M,6.9,False,False,,,,0,,,54.0,1.0,47,,,1.0,9.0,3.0,1.0,,1.0,1.0,,0,0,,,0,0,,867947
8,306,Mohamed Salah,2.0,90.0,11,F,7.6,False,False,2.0,1.0,1.0,0,,,32.0,1.0,22,,,1.0,8.0,2.0,5.0,2.0,2.0,,,0,0,,,0,0,,867947
9,302,Roberto Firmino,0.0,51.0,9,F,6.7,False,False,,,,0,,,24.0,,18,1.0,1.0,,4.0,2.0,,,,,,0,0,,,0,0,,867947
10,2489,Luis Díaz,0.0,78.0,23,F,6.7,False,False,1.0,,,0,,,23.0,,19,,,,10.0,3.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,,867947
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
12,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
13,36922,Sepp van den Berg,0.0,,72,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
14,284366,Luke Chambers,0.0,,88,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
15,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867947
16,153066,Fabio Carvalho,0.0,12.0,28,M,6.6,False,True,1.0,,,0,,,2.0,,2,,,2.0,4.0,1.0,,,,,2.0,0,0,,,0,0,,867947
17,19035,Harvey Elliott,0.0,39.0,19,M,6.2,False,True,,,,0,,,20.0,1.0,17,,,1.0,5.0,1.0,1.0,,,1.0,,0,0,,,0,0,,867947
18,296,James Milner,0.0,31.0,7,M,6.2,False,True,,,,0,,,16.0,,10,,,,6.0,,,,,,,0,0,,,0,0,,867947
19,51617,Darwin Núñez,1.0,39.0,27,F,7.5,False,True,4.0,3.0,1.0,0,1.0,,6.0,2.0,5,,,,7.0,3.0,1.0,,,,,0,0,,,0,0,,867947
0,280,Alisson,0.0,90.0,1,G,6.7,False,False,,,,2,,3.0,36.0,,32,,,,,,,,,,,0,0,,,0,0,0.0,867972
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.2,False,False,1.0,,,0,,,58.0,2.0,46,3.0,,,7.0,4.0,1.0,1.0,1.0,,2.0,1,0,,,0,0,,867972
2,284,Joe Gomez,0.0,90.0,2,D,6.9,False,False,,,,0,,,101.0,,88,1.0,1.0,2.0,9.0,5.0,,,1.0,,,0,0,,,0,0,,867972
3,290,Virgil van Dijk,0.0,90.0,4,D,6.9,False,False,,,,0,,,92.0,,77,,1.0,3.0,9.0,6.0,,,1.0,,1.0,0,0,,,0,0,,867972
4,289,Andrew Robertson,0.0,85.0,26,D,6.6,False,False,,,,0,,,68.0,2.0,58,,,,2.0,,,,,,,0,0,,,0,0,,867972
5,19035,Harvey Elliott,1.0,90.0,19,M,6.3,False,False,2.0,,,0,,,55.0,2.0,48,,,,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,,,0,0,,867972
6,292,Jordan Henderson,0.0,59.0,14,M,7,True,False,1.0,,,0,,,43.0,1.0,34,2.0,1.0,,3.0,3.0,,,,,,0,0,,,0,0,,867972
7,296,James Milner,0.0,73.0,7,M,6.7,False,False,1.0,,,0,,,44.0,1.0,34,,,,15.0,7.0,3.0,3.0,4.0,2.0,1.0,0,0,,,0,0,,867972
8,306,Mohamed Salah,1.0,90.0,11,F,7.5,False,False,2.0,1.0,1.0,0,,,24.0,4.0,16,1.0,,,13.0,5.0,3.0,2.0,,1.0,,0,0,,,0,0,,867972
9,302,Roberto Firmino,0.0,90.0,9,F,7,False,False,1.0,1.0,,0,,,54.0,1.0,46,3.0,,,10.0,7.0,1.0,,,1.0,,0,0,,,0,0,,867972
10,2489,Luis Díaz,0.0,90.0,23,F,6.3,False,False,2.0,1.0,,0,,,41.0,,33,1.0,,,24.0,9.0,3.0,2.0,1.0,3.0,2.0,0,0,,,0,0,,867972
11,180316,Harvey Davies,0.0,,95,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
12,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
13,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
14,1600,Konstantinos Tsimikas,0.0,11.0,21,D,6.7,False,True,,,,0,,,3.0,,3,1.0,,1.0,2.0,1.0,,,1.0,,,0,0,,,0,0,,867972
15,36922,Sepp van den Berg,0.0,,72,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
16,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
17,153066,Fabio Carvalho,0.0,17.0,28,M,6.7,False,True,1.0,1.0,,0,,,8.0,,8,,,,4.0,1.0,1.0,1.0,,,,0,0,,,0,0,,867972
18,334729,Bobby Clark,0.0,,42,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,867972
19,299,Fabinho,0.0,31.0,3,M,6.9,False,True,1.0,1.0,,0,,,18.0,,17,1.0,,,4.0,3.0,,,,2.0,,0,0,,,0,0,,867972
0,280,Alisson,0.0,90.0,1,G,7.9,False,False,,,,0,,4.0,24.0,,21,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,868000
1,283,Trent Alexander-Arnold,1.0,59.0,66,D,7.2,False,False,,,,0,,,43.0,1.0,31,,,1.0,1.0,,,,,,,0,0,,,0,0,,868000
2,284,Joe Gomez,0.0,90.0,2,D,7.6,False,False,,,,0,,,77.0,1.0,64,5.0,1.0,3.0,9.0,8.0,,,,1.0,,0,0,,,0,0,,868000
3,290,Virgil van Dijk,0.0,90.0,4,D,7.9,True,False,1.0,,,0,,,83.0,,75,,3.0,2.0,5.0,4.0,,,,,1.0,1,0,,,0,0,,868000
4,1600,Konstantinos Tsimikas,0.0,59.0,21,D,7.5,False,False,1.0,,,0,,,33.0,2.0,28,1.0,1.0,3.0,7.0,4.0,2.0,1.0,,2.0,2.0,0,0,,,0,0,,868000
5,19035,Harvey Elliott,0.0,80.0,19,M,6.9,False,False,1.0,1.0,,0,,,28.0,,21,1.0,,,4.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,868000
6,299,Fabinho,0.0,90.0,3,M,6.9,False,False,1.0,1.0,,0,,,43.0,1.0,37,1.0,,1.0,7.0,1.0,,,1.0,,3.0,1,0,,,0,0,,868000
7,153066,Fabio Carvalho,0.0,45.0,28,M,6.3,False,False,,,,0,,,18.0,,16,1.0,,,5.0,2.0,,,,1.0,,0,0,,,0,0,,868000
8,306,Mohamed Salah,0.0,90.0,11,F,7.3,False,False,2.0,1.0,,0,,,26.0,3.0,17,2.0,,,9.0,3.0,2.0,1.0,,,1.0,0,0,,,0,0,,868000
9,51617,Darwin Núñez,0.0,80.0,27,F,7.2,False,False,5.0,2.0,,0,,,10.0,2.0,6,1.0,,,9.0,5.0,,,,,1.0,0,0,,,0,0,,868000
10,2489,Luis Díaz,1.0,90.0,23,F,7,False,False,1.0,,,0,,,22.0,2.0,15,1.0,,,9.0,4.0,,,,2.0,2.0,0,0,,,0,0,,868000
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
12,289,Andrew Robertson,0.0,31.0,26,D,6.9,False,True,,,,0,,,16.0,3.0,14,,,,1.0,,1.0,,,,,0,0,,,0,0,,868000
13,286,Joël Matip,0.0,10.0,32,D,6.7,False,True,,,,0,,,14.0,,13,,,,,,,,,,,0,0,,,0,0,,868000
14,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
15,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
16,296,James Milner,0.0,31.0,7,M,6.2,False,True,,,,0,,,13.0,,8,,,2.0,4.0,,,,3.0,,,0,0,,,0,0,,868000
17,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868000
18,2678,Diogo Jota,0.0,10.0,20,F,6.2,False,True,2.0,,,0,,,5.0,2.0,2,1.0,,,5.0,2.0,2.0,,,,1.0,0,0,,,0,0,,868000
19,302,Roberto Firmino,0.0,45.0,9,F,7.2,False,True,3.0,3.0,,0,,,14.0,1.0,12,1.0,,,4.0,2.0,,,,,,0,0,,,0,0,,868000
0,280,Alisson,0.0,90.0,1,G,7.5,False,False,,,,0,,2.0,47.0,,39,,,,1.0,,,,1.0,,,0,0,,,0,0,0.0,868019
1,284,Joe Gomez,1.0,90.0,2,D,7.3,False,False,1.0,1.0,,0,,,45.0,,37,1.0,,1.0,5.0,3.0,,,,,,0,0,,,0,0,,868019
2,286,Joël Matip,0.0,90.0,32,D,6.9,False,False,,,,0,,,64.0,,56,1.0,1.0,2.0,9.0,3.0,,,3.0,,3.0,1,0,,,0,0,,868019
3,1145,Ibrahima Konaté,0.0,90.0,5,D,7.3,False,False,,,,0,,,66.0,,59,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,2.0,0,0,,,0,0,,868019
4,1600,Konstantinos Tsimikas,0.0,66.0,21,D,6.9,False,False,,,,0,,,40.0,2.0,32,2.0,,,8.0,3.0,,,1.0,,3.0,1,0,,,0,0,,868019
5,292,Jordan Henderson,1.0,90.0,14,M,7,True,False,1.0,1.0,,0,,,52.0,,43,,,,2.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,868019
6,299,Fabinho,0.0,90.0,3,M,6.6,False,False,,,,0,,,45.0,1.0,39,2.0,1.0,1.0,8.0,2.0,,,1.0,,4.0,1,0,,,0,0,,868019
7,293,Curtis Jones,0.0,79.0,17,M,6.2,False,False,,,,0,,,54.0,,50,2.0,,,10.0,3.0,1.0,,3.0,1.0,,1,0,,,0,0,,868019
8,2678,Diogo Jota,0.0,90.0,20,F,6.2,False,False,,,,0,,,29.0,,23,,,,20.0,5.0,8.0,4.0,3.0,,2.0,0,0,,,0,0,,868019
9,302,Roberto Firmino,0.0,65.0,9,F,6.9,False,False,,,,0,,,31.0,,27,,,,3.0,2.0,1.0,1.0,,,,0,0,,,0,0,,868019
10,51617,Darwin Núñez,0.0,79.0,27,F,7,False,False,2.0,2.0,,0,,,28.0,1.0,20,2.0,,,15.0,6.0,4.0,2.0,1.0,1.0,,0,0,,,0,0,,868019
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868019
