,player.id,player.name,offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,fixture
6,299,Fabinho,0.0,90.0,3,M,6.6,False,False,,,,0,,,48.0,1.0,45,1.0,1.0,,9.0,4.0,2.0,2.0,4.0,,,1,0,,,0,0,,868182
7,310187,Stefan Bajčetić,0.0,59.0,43,M,6.5,False,False,,,,0,,,22.0,,18,2.0,,,5.0,2.0,,,1.0,,1.0,0,0,,,0,0,,868182
8,306,Mohamed Salah,0.0,90.0,11,F,7.3,False,False,1.0,1.0,,0,1.0,,23.0,1.0,18,,,,6.0,1.0,1.0,,,1.0,,0,0,,,0,0,,868182
9,247,Cody Gakpo,0.0,59.0,18,F,7,False,False,2.0,2.0,1.0,0,,,10.0,,8,1.0,,,8.0,3.0,,,1.0,,2.0,0,0,,,0,0,,868182
10,51617,Darwin Núñez,0.0,59.0,27,F,6.9,False,False,2.0,2.0,1.0,0,,,12.0,,9,,,,8.0,,2.0,,3.0,,2.0,0,0,,,0,0,,868182
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
12,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
13,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
14,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
15,294,Naby Keïta,0.0,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
16,296,James Milner,0.0,31.0,7,M,7,False,True,,,,0,,,31.0,,29,2.0,,,5.0,4.0,2.0,2.0,,,1.0,0,0,,,0,0,,868182
17,19035,Harvey Elliott,0.0,31.0,19,M,7.2,False,True,1.0,1.0,,0,,,18.0,2.0,16,1.0,,1.0,2.0,1.0,,,,,,0,0,,,0,0,,868182
18,302,Roberto Firmino,0.0,31.0,9,F,6.3,False,True,,,,0,,,22.0,1.0,18,1.0,,,9.0,3.0,4.0,2.0,4.0,,,0,0,,,0,0,,868182
19,2678,Diogo Jota,0.0,31.0,20,F,5.9,False,True,4.0,,,0,,,14.0,,11,1.0,,,7.0,2.0,2.0,1.0,4.0,,,0,0,,,0,0,,868182
0,280,Alisson,0.0,90.0,1,G,7.2,False,False,,,,0,,,52.0,,46,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,868187
1,283,Trent Alexander-Arnold,0.0,71.0,66,D,6.9,False,False,1.0,1.0,,0,,,49.0,1.0,35,2.0,1.0,,5.0,3.0,1.0,1.0,,,1.0,0,0,,,0,0,,868187
2,286,Joël Matip,0.0,90.0,32,D,7.6,False,False,1.0,1.0,,0,,,99.0,1.0,89,,1.0,,8.0,4.0,1.0,1.0,1.0,,1.0,1,0,,,0,0,,868187
3,290,Virgil van Dijk,0.0,90.0,4,D,7.2,False,False,,,,0,,,91.0,,86,2.0,,,9.0,5.0,,,,2.0,,0,0,,,0,0,,868187
4,289,Andrew Robertson,0.0,90.0,26,D,7,False,False,,,,0,,,66.0,,54,2.0,,1.0,5.0,2.0,,,,,1.0,1,0,,,0,0,,868187
5,294,Naby Keïta,0.0,45.0,8,M,6.3,False,False,,,,0,,,20.0,1.0,16,1.0,,1.0,12.0,2.0,1.0,1.0,1.0,,4.0,1,0,,,0,0,,868187
6,292,Jordan Henderson,0.0,90.0,14,M,6.2,True,False,,,,0,,,92.0,,80,,,1.0,8.0,2.0,,,3.0,1.0,2.0,1,0,,,0,0,,868187
7,296,James Milner,0.0,90.0,7,M,6.7,False,False,,,,0,,,56.0,1.0,52,2.0,,,13.0,5.0,,,3.0,1.0,1.0,0,0,,,0,0,,868187
8,306,Mohamed Salah,1.0,90.0,11,F,7.6,False,False,3.0,1.0,,0,,,25.0,3.0,18,,,,6.0,4.0,2.0,2.0,,,,0,0,,,0,0,,868187
9,247,Cody Gakpo,0.0,84.0,18,F,6.3,False,False,1.0,,,0,,,23.0,1.0,15,1.0,,,18.0,9.0,3.0,,1.0,1.0,2.0,0,0,,,0,0,,868187
10,2678,Diogo Jota,0.0,71.0,20,F,6.6,False,False,3.0,1.0,,0,,,22.0,1.0,18,1.0,,,10.0,5.0,2.0,2.0,1.0,2.0,,0,0,,,0,0,,868187
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
12,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
13,162904,Rhys Williams,0.0,,46,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
14,299,Fabinho,0.0,19.0,3,M,6.9,False,True,,,,0,,,12.0,,10,1.0,,,6.0,4.0,1.0,1.0,,1.0,2.0,1,0,,,0,0,,868187
15,310187,Stefan Bajčetić,0.0,10.0,43,D,6.3,False,True,,,,0,,,6.0,,2,1.0,,,5.0,2.0,,,2.0,,,0,0,,,0,0,,868187
16,293,Curtis Jones,0.0,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
17,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
18,19035,Harvey Elliott,0.0,45.0,19,M,6.9,False,True,,,,0,,,25.0,,17,1.0,,2.0,5.0,2.0,,,1.0,1.0,,0,0,,,0,0,,868187
19,302,Roberto Firmino,0.0,19.0,9,F,6.3,False,True,,,,0,,,6.0,,6,,,,2.0,1.0,1.0,1.0,1.0,,,0,0,,,0,0,,868187
0,280,Alisson,0.0,90.0,1,G,6.5,False,False,,,,1,,1.0,34.0,,31,,,,1.0,,,,1.0,,,0,0,,,0,0,0.0,868206
1,283,Trent Alexander-Arnold,0.0,65.0,66,D,7.5,False,False,1.0,,,0,,,61.0,2.0,45,4.0,,4.0,8.0,5.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,868206
2,1145,Ibrahima Konaté,0.0,90.0,5,D,7.2,False,False,1.0,,,0,,,115.0,,110,2.0,,1.0,11.0,6.0,1.0,1.0,3.0,1.0,2.0,1,0,,,0,0,,868206
3,290,Virgil van Dijk,0.0,90.0,4,D,7.3,True,False,3.0,2.0,,0,,,97.0,1.0,84,4.0,,1.0,16.0,11.0,,,2.0,,2.0,0,0,,,0,0,,868206
4,289,Andrew Robertson,1.0,90.0,26,D,7,False,False,1.0,1.0,,0,,,41.0,2.0,33,1.0,,1.0,6.0,2.0,,,,,,0,0,,,0,0,,868206
5,19035,Harvey Elliott,0.0,45.0,19,M,6.2,False,False,,,,0,,,36.0,,31,,,1.0,5.0,,,,4.0,,,0,0,,,0,0,,868206
6,299,Fabinho,0.0,65.0,3,M,6.9,False,False,1.0,,,0,,,42.0,,31,2.0,,,10.0,6.0,,,,2.0,1.0,0,0,,,0,0,,868206
7,310187,Stefan Bajčetić,0.0,88.0,43,M,6.5,False,False,1.0,,,0,,,50.0,,39,,,1.0,6.0,1.0,2.0,1.0,2.0,,1.0,0,0,,,0,0,,868206
8,306,Mohamed Salah,0.0,90.0,11,F,6.5,False,False,2.0,1.0,,0,,,30.0,,23,,,,5.0,1.0,2.0,1.0,,,,0,0,,,0,1,,868206
9,247,Cody Gakpo,1.0,90.0,18,F,6.6,False,False,2.0,,,0,,,17.0,1.0,11,2.0,,,14.0,5.0,1.0,,4.0,3.0,1.0,0,0,,,0,0,,868206
10,51617,Darwin Núñez,2.0,66.0,27,F,6.6,False,False,1.0,1.0,,0,,,11.0,,8,1.0,,,8.0,3.0,1.0,1.0,,,1.0,0,0,,,0,0,,868206
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
12,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
13,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
14,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
15,296,James Milner,0.0,25.0,7,M,7.2,False,True,,,,0,,,28.0,1.0,21,2.0,,2.0,3.0,2.0,,,1.0,,,0,0,,,0,0,,868206
16,153066,Fabio Carvalho,0.0,8.0,28,M,6.3,False,True,,,,0,,,4.0,,3,,,,1.0,,,,,,,0,0,,,0,0,,868206
17,292,Jordan Henderson,0.0,25.0,14,M,7.2,False,True,,,,0,,,42.0,,38,2.0,,,3.0,3.0,1.0,1.0,,,,0,0,,,0,0,,868206
18,2678,Diogo Jota,0.0,45.0,20,F,6.5,False,True,1.0,1.0,,0,,,13.0,,9,1.0,,,6.0,3.0,3.0,1.0,,,,0,0,,,0,0,,868206
19,302,Roberto Firmino,0.0,24.0,9,F,6.6,False,True,,,,0,,,16.0,,14,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,,868206
0,280,Alisson,0.0,90.0,1,G,6.5,False,False,,,,4,,4.0,39.0,,34,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,0.0,868232
1,283,Trent Alexander-Arnold,1.0,90.0,66,D,6.6,False,False,,,,0,,,31.0,,25,1.0,1.0,2.0,6.0,3.0,2.0,2.0,,,3.0,0,0,,,0,0,,868232
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.2,False,False,,,,0,,,41.0,,33,,,1.0,5.0,4.0,,,,2.0,1.0,0,0,,,0,0,,868232
3,290,Virgil van Dijk,0.0,90.0,4,D,6.7,False,False,,,,0,,,50.0,,44,4.0,,1.0,8.0,7.0,,,1.0,,,0,0,,,0,0,,868232
4,289,Andrew Robertson,0.0,70.0,26,D,6,False,False,,,,0,,,25.0,,17,2.0,1.0,,6.0,2.0,,,2.0,,2.0,0,0,,,0,0,,868232
5,19035,Harvey Elliott,0.0,70.0,19,M,6.6,False,False,,,,0,,,27.0,1.0,24,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,868232
6,299,Fabinho,0.0,90.0,3,M,6.3,False,False,,,,0,,,26.0,,22,2.0,2.0,1.0,8.0,2.0,,,3.0,,2.0,0,0,,,0,0,,868232
7,292,Jordan Henderson,0.0,90.0,14,M,6.2,True,False,,,,0,,,44.0,,40,1.0,,2.0,5.0,2.0,,,1.0,,2.0,0,0,,,0,0,,868232
8,306,Mohamed Salah,1.0,70.0,11,F,7.2,False,False,1.0,1.0,1.0,0,,,12.0,1.0,10,,,,,,,,,,,1,0,,,0,0,,868232
9,247,Cody Gakpo,2.0,82.0,18,F,6.7,False,False,,,,0,,,15.0,,12,,,,10.0,6.0,3.0,3.0,1.0,3.0,,0,0,,,0,0,,868232
10,2678,Diogo Jota,1.0,70.0,20,F,6.9,False,False,,,,0,1.0,,16.0,2.0,14,1.0,,1.0,10.0,5.0,1.0,1.0,2.0,2.0,,0,0,,,0,0,,868232
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
12,1600,Konstantinos Tsimikas,0.0,20.0,21,D,6.2,False,True,,,,0,,,6.0,,4,,,,3.0,1.0,,,1.0,1.0,1.0,0,0,,,0,0,,868232
13,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
14,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
15,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
16,296,James Milner,0.0,8.0,7,M,6.3,False,True,,,,0,,,4.0,,3,,,,,,,,,,,0,0,,,0,0,,868232
17,297,Alex Oxlade-Chamberlain,0.0,20.0,15,M,6.2,False,True,,,,0,,,7.0,,2,,1.0,,1.0,,,,1.0,,,0,0,,,0,0,,868232
18,302,Roberto Firmino,0.0,20.0,9,F,6.6,False,True,,,,0,,,4.0,,2,,,,2.0,2.0,2.0,2.0,,,,0,0,,,0,0,,868232
19,51617,Darwin Núñez,0.0,20.0,27,F,6.5,False,True,,,,0,,,3.0,,2,,,,2.0,,,,,,1.0,0,0,,,0,0,,868232
0,280,Alisson,0.0,90.0,1,G,6.7,False,False,,,,1,,2.0,23.0,,21,,,,,,,,,,,0,0,,,0,0,0.0,868249
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,8.7,False,False,,,,0,2.0,,136.0,2.0,124,3.0,,1.0,6.0,3.0,,,1.0,,,0,0,,,0,0,,868249
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.7,False,False,,,,0,,,99.0,,90,4.0,1.0,2.0,13.0,8.0,2.0,2.0,1.0,1.0,3.0,0,0,,,0,0,,868249
3,290,Virgil van Dijk,1.0,90.0,4,D,7.7,False,False,,,,0,,,142.0,,137,2.0,2.0,1.0,7.0,5.0,,,,,,0,0,,,0,0,,868249
4,289,Andrew Robertson,0.0,90.0,26,D,6.9,False,False,,,,0,,,87.0,,75,2.0,,,5.0,3.0,1.0,1.0,2.0,,,0,0,,,0,0,,868249
5,292,Jordan Henderson,0.0,81.0,14,M,7.2,True,False,,,,0,1.0,,66.0,4.0,56,1.0,,2.0,6.0,1.0,2.0,,2.0,,1.0,0,0,,,0,0,,868249
6,299,Fabinho,0.0,85.0,3,M,7,False,False,,,,0,,,91.0,,81,1.0,,1.0,5.0,4.0,1.0,1.0,,1.0,1.0,1,0,,,0,0,,868249
7,293,Curtis Jones,0.0,90.0,17,M,7.9,False,False,,,,0,1.0,,57.0,2.0,51,5.0,,,19.0,11.0,4.0,4.0,1.0,2.0,2.0,0,0,,,0,0,,868249
8,306,Mohamed Salah,1.0,81.0,11,F,8.5,False,False,3.0,2.0,2.0,0,,,54.0,1.0,42,,,,4.0,1.0,3.0,1.0,,,,0,0,,,0,0,,868249
9,247,Cody Gakpo,0.0,81.0,18,F,8.3,False,False,2.0,1.0,1.0,0,1.0,,22.0,3.0,20,1.0,,1.0,11.0,5.0,2.0,2.0,1.0,1.0,3.0,0,0,,,0,0,,868249
10,2678,Diogo Jota,0.0,82.0,20,F,8.6,False,False,4.0,2.0,2.0,0,1.0,,33.0,1.0,22,1.0,,,13.0,5.0,3.0,1.0,3.0,,1.0,0,0,,,0,0,,868249
11,2489,Luis Díaz,0.0,9.0,23,F,6.6,False,True,,,,0,,,10.0,1.0,10,1.0,,,2.0,1.0,,,,,,0,0,,,0,0,,868249
12,51617,Darwin Núñez,0.0,9.0,27,F,7.3,False,True,1.0,1.0,1.0,0,,,9.0,,8,,,,,,,,,,,0,0,,,0,0,,868249
13,296,James Milner,0.0,9.0,7,M,6.3,False,True,,,,0,,,11.0,,11,,,,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,,868249
14,302,Roberto Firmino,0.0,8.0,9,F,6.6,False,True,1.0,1.0,,0,,,4.0,,3,,,,,,,,,,,0,0,,,0,0,,868249
15,507,Thiago Alcântara,0.0,10.0,6,M,6.7,False,True,,,,0,,,25.0,,23,,,,,,,,,,,0,0,,,0,0,,868249
16,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868249
17,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868249
18,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868249
19,19035,Harvey Elliott,0.0,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868249
0,280,Alisson,0.0,90.0,1,G,6.3,False,False,,,,1,,1.0,43.0,,33,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,868270
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.3,False,False,2.0,,,0,1.0,,99.0,2.0,83,1.0,,4.0,8.0,4.0,3.0,1.0,2.0,1.0,,0,0,,,0,0,,868270
2,286,Joël Matip,0.0,90.0,32,D,7.6,False,False,3.0,2.0,1.0,0,,,87.0,,75,1.0,,4.0,17.0,11.0,,,3.0,1.0,1.0,0,0,,,0,0,,868270
3,290,Virgil van Dijk,0.0,90.0,4,D,7.5,False,False,1.0,,,0,,,121.0,,111,,,1.0,9.0,9.0,,,,,,0,0,,,0,0,,868270
4,289,Andrew Robertson,0.0,90.0,26,D,7.7,False,False,,,,0,1.0,,106.0,3.0,93,2.0,,1.0,6.0,3.0,1.0,,,,,0,0,,,0,0,,868270
5,292,Jordan Henderson,0.0,59.0,14,M,7.3,True,False,,,,0,,,48.0,3.0,41,,,1.0,2.0,1.0,,,1.0,,,0,0,,,0,0,,868270
6,299,Fabinho,0.0,90.0,3,M,7.7,False,False,2.0,1.0,,0,,,85.0,1.0,78,4.0,1.0,3.0,11.0,7.0,,,2.0,2.0,1.0,0,0,,,0,0,,868270
7,293,Curtis Jones,0.0,84.0,17,M,6.9,False,False,1.0,,,0,,,71.0,3.0,67,5.0,,2.0,17.0,6.0,2.0,,2.0,,2.0,0,0,,,0,0,,868270
8,306,Mohamed Salah,1.0,90.0,11,F,7,False,False,,,,0,,,44.0,1.0,37,1.0,,,3.0,3.0,1.0,1.0,,,,0,0,,,0,0,,868270
9,247,Cody Gakpo,0.0,78.0,18,F,7.7,False,False,1.0,1.0,1.0,0,,,42.0,2.0,35,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,868270
10,2678,Diogo Jota,0.0,59.0,20,F,6,False,False,2.0,,,0,,,31.0,,26,3.0,,,10.0,6.0,,,1.0,1.0,1.0,0,0,,,0,0,,868270
11,507,Thiago Alcântara,0.0,31.0,6,M,6.3,False,True,,,,0,,,31.0,,28,,,1.0,4.0,1.0,1.0,1.0,1.0,,,0,0,,,0,0,,868270
12,2489,Luis Díaz,0.0,31.0,23,F,6.6,False,True,1.0,,,0,,,26.0,,23,1.0,,,11.0,3.0,3.0,2.0,,,2.0,0,0,,,0,0,,868270
13,51617,Darwin Núñez,0.0,12.0,27,F,6.5,False,True,,,,0,,,5.0,,3,,,,4.0,1.0,,,,,,0,0,,,0,0,,868270
14,296,James Milner,0.0,10.0,7,M,6.7,False,True,,,,0,,,11.0,,10,1.0,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,868270
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868270
16,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868270
17,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868270
18,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868270
19,19035,Harvey Elliott,0.0,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868270
0,280,Alisson,0.0,90.0,1,G,8,False,False,,,,0,,4.0,34.0,,31,,,,,,,,,,,0,0,,,0,0,0.0,868303
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7.6,False,False,1.0,1.0,1.0,0,,,89.0,1.0,67,,,1.0,10.0,3.0,5.0,3.0,,,2.0,0,0,,,0,0,,868303
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.9,False,False,,,,0,,,64.0,,52,2.0,,1.0,10.0,6.0,,,,2.0,3.0,1,0,,,0,0,,868303
3,290,Virgil van Dijk,0.0,90.0,4,D,7.2,False,False,,,,0,,,85.0,,77,,,,4.0,3.0,,,,,,0,0,,,0,0,,868303
4,289,Andrew Robertson,1.0,90.0,26,D,6.9,False,False,,,,0,,,78.0,1.0,69,,,,6.0,3.0,2.0,1.0,1.0,,,0,0,,,0,0,,868303
5,292,Jordan Henderson,0.0,74.0,14,M,7.2,True,False,,,,0,,,57.0,2.0,50,1.0,,,15.0,8.0,6.0,5.0,1.0,1.0,1.0,0,0,,,0,0,,868303
6,299,Fabinho,0.0,90.0,3,M,7.2,False,False,2.0,,,0,,,74.0,,65,5.0,,1.0,13.0,8.0,1.0,1.0,3.0,2.0,2.0,0,0,,,0,0,,868303
7,293,Curtis Jones,1.0,84.0,17,M,8.9,False,False,2.0,2.0,2.0,0,,,66.0,2.0,60,3.0,,,9.0,5.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,,868303
8,306,Mohamed Salah,1.0,88.0,11,F,7.9,False,False,3.0,1.0,,0,3.0,,36.0,4.0,30,1.0,,,13.0,1.0,2.0,,,,,0,0,,,0,0,,868303
9,247,Cody Gakpo,1.0,90.0,18,F,6.9,False,False,1.0,1.0,,0,,,17.0,2.0,14,4.0,,,21.0,10.0,,,3.0,4.0,,0,0,,,0,0,,868303
10,2489,Luis Díaz,0.0,74.0,23,F,6.6,False,False,2.0,,,0,,,49.0,1.0,42,2.0,,2.0,19.0,4.0,3.0,1.0,,1.0,4.0,0,0,,,0,0,,868303
11,296,James Milner,0.0,16.0,7,M,6.6,False,True,,,,0,,,16.0,1.0,12,,,,1.0,1.0,,,,,,0,0,,,0,0,,868303
12,2678,Diogo Jota,0.0,16.0,20,F,6.6,False,True,,,,0,,,5.0,,4,,,,4.0,2.0,2.0,2.0,,,2.0,0,0,,,0,0,,868303
13,153066,Fabio Carvalho,0.0,10.0,28,M,6.2,False,True,,,,0,,,4.0,,3,,,1.0,2.0,,1.0,,,,1.0,0,0,,,0,0,,868303
14,19035,Harvey Elliott,0.0,2.0,19,M,,False,True,,,,0,,,1.0,,,,,,1.0,,,,1.0,,,0,0,,,0,0,,868303
15,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868303
16,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868303
17,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868303
18,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868303
19,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868303
0,281,Caoimhin Kelleher,0.0,90.0,62,G,6.6,False,False,,,,4,,6.0,17.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,868325
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7,False,False,,,,0,1.0,,74.0,4.0,61,3.0,,,10.0,6.0,1.0,1.0,4.0,,,0,0,,,0,0,,868325
2,286,Joël Matip,0.0,90.0,32,D,6.2,False,False,1.0,,,0,,,69.0,1.0,61,,,4.0,7.0,2.0,,,,,1.0,0,0,,,0,0,,868325
3,284,Joe Gomez,0.0,90.0,2,D,6.2,False,False,1.0,1.0,,0,,,86.0,,80,,,2.0,7.0,3.0,,,,,,0,0,,,0,0,,868325
4,1600,Konstantinos Tsimikas,0.0,57.0,21,D,6.5,False,False,,,,0,,,40.0,1.0,38,,,3.0,2.0,,,,,,2.0,1,0,,,0,0,,868325
5,296,James Milner,0.0,90.0,7,M,6.3,True,False,1.0,,,0,,,64.0,1.0,54,2.0,,,13.0,6.0,1.0,,2.0,3.0,2.0,0,0,,,0,0,,868325
6,299,Fabinho,0.0,57.0,3,M,6.6,False,False,,,,0,1.0,,46.0,1.0,42,,,1.0,5.0,1.0,1.0,,1.0,,2.0,0,0,,,0,0,,868325
7,293,Curtis Jones,0.0,57.0,17,M,6.2,False,False,,,,0,,,37.0,2.0,37,1.0,,,6.0,1.0,1.0,,1.0,,,0,0,,,0,0,,868325
8,306,Mohamed Salah,0.0,90.0,11,F,7,False,False,6.0,1.0,,0,1.0,,34.0,2.0,25,2.0,,,14.0,7.0,6.0,4.0,1.0,1.0,,0,0,,,0,0,,868325
9,302,Roberto Firmino,0.0,57.0,9,F,7,False,False,1.0,1.0,1.0,0,,,21.0,1.0,14,1.0,,1.0,10.0,2.0,1.0,,3.0,,2.0,0,0,,,0,0,,868325
10,2678,Diogo Jota,0.0,90.0,20,F,8.3,False,False,2.0,2.0,2.0,0,,,21.0,,19,3.0,,,8.0,4.0,1.0,,,,,0,0,,,0,0,,868325
11,292,Jordan Henderson,0.0,33.0,14,M,6.9,False,True,1.0,1.0,,0,,,30.0,1.0,26,1.0,,1.0,1.0,1.0,,,,,,0,0,,,0,0,,868325
12,19035,Harvey Elliott,0.0,33.0,19,M,7.3,False,True,3.0,1.0,,0,,,25.0,4.0,22,2.0,,1.0,3.0,2.0,,,1.0,,,1,0,,,0,0,,868325
13,247,Cody Gakpo,0.0,33.0,18,F,7.9,False,True,2.0,1.0,1.0,0,,,15.0,2.0,11,4.0,,,11.0,6.0,1.0,1.0,3.0,,1.0,0,0,,,0,0,,868325
14,2489,Luis Díaz,0.0,33.0,23,F,7,False,True,1.0,,,0,,,25.0,2.0,18,1.0,,,8.0,5.0,5.0,4.0,1.0,,,0,0,,,0,0,,868325
15,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868325
16,1145,Ibrahima Konaté,0.0,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868325
17,162904,Rhys Williams,0.0,,46,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868325
18,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868325
19,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868325
